produk;user;review;klasifikasi
wardah facewash;nonaii;Diklaim sebagai non soap formula dan low ph face wash bikin ekspektasi ku agak tinggi utk produk ini. sayangnya setelah dua hari pemakaian muka ku langsung beruntusan. sebenernya ini cukup gentle krn gak ada rasa ketarik di kulit kering ku. makanya untuk make sure aku coba stop pemakaian dulu trus dipakai lg saat beruntusnya membaik dan reaksi kulit ku masih sama. jadi aku emang gak cocok sama ini. curiga ku sih krn kandungan slsnya, karna setelah aku cek fw yg biasa aku pakai gak ada yg mengandung sls.;0
wardah facewash;pputrims_;Awalnya aku nyobain yang punya ibuku, dipake tu sebulan, emang ga bikin break out, lumayan bikin cerah tapi ya itu masalah nya bikin kulit ketarik keringg abis cuci muka. Ga recommended menurutkuuu mending cari produk yang lain ajaaa apalagi kalo kulit kamu kering, jangan coba cobaaa 🙂🙂🙂🙂;0
wardah facewash;sapphire16;ngga kapok-kapok pakai produknya wardah karena selalu berharap cocok sama skincarenya... yang berujung kulit gatal dan kemerahan setelah pakai facewash ini, tanda ngga cocok 🙃 entah kulit aku yang terlalu sensitif atau gimana, tapi skincarenya wardah yang aku coba banyak menimbulkan reaksi negatif hiks 🤧💔;0
wardah facewash;Jelytadelia;aku beli ini sebenarnya cuma iseng aja, karena aku pake moisturizer Wardah lightening jadi mau pake fw nya juga siapa tau tambah mantep. so far ga nimbulin efek negatif, tapi setelah pake bikin muka kering dan ketarik, ga nyaman banget pokoknya, apa mungkin pH nya terlalu tinggi untuk wajahku? gatau deh, ga lagi pake ini😌;0
wardah facewash;achaputri02;Aku pake ini yang kemasan lama, mungkin formulanya beda sih sama yang ini. Busanya emang lembut, wanginya enak, bikin kulit jadi halus tapi ini gak mencerahkan sama sekali. Tapi aku lama2 gak cocok pake ini produk, ada kaya muncul bruntusan gitu dibagian pipi.;0
wardah facewash;vndneven;Gimana ya.. I am a big believer bahwa cleanser yang bagus itu akan terlihat hasilnya within a week cos it's just something to cleanse, bukan intensive treatment seperti serum or ampoule with actives. Anyway, sebenarnya aku suka packaging kayak gini, gampang dibawa bepergian, harganya murah, dan somehow warna birunya itu enak aja dipandang. Teksturnya juga no problem, lembut banget. Sayang aja the ingredients aren't for me. Baru 2-3 harian udah muncul jerawat-jerawat kecil. Efek strip off sih nggak ada, almost perfect lah.. tapi ya memicu BO. Huhu I am sorry Wardah. Memang kulit aku sangat sensitif terutama terhadap SLS and fragrance.;0
wardah facewash;bukanhiu;Beli karna tertarik dengan miccelar nya, dan sedih bgt, besoknya langsung muncul jerawat, awalnya cuma 1, aku coba lanjutin 4 hari dan malah nambah jerawat nya. Its sad...berharap bgt memang beneran gentle, ternyata ga cocok;0
wardah refining toner;destinawahyuni;Beli ini waktu ada beauty class di kampus, terus kan dapet voucher belanja itu dari BA nya, yaudah langsung aku belanjain. Aku suka toner nya pas beauty class, eh pas aku pake dirumah untuk daily duhhhh big no banget pokoknya. Dari segi scent dia nyengat banget ga suka, pokoknya ga cocok sama tipe hidung sensitive kayak aku, terlalu mengganggu. Kedua dari packagingnya travel friendly dan harganya murah meriah. Terakhir dia pas di apply jadi basah becek lama kering gitu, terus ga ngasih efek yang aku inginkan, pokoknya ga ada efek apa2 setelah pake toner ini. Aku kira bakal gimana gitu sesuai claimnya untuk jerawat dan pori2 besar. Badly lagi muka jadi tumbuh jerawat setelah pake toner ini huhu. Pokoknya not recommened lah ya. Padahal aku repurchase udah 2x, sekarang noooooo its enough!;0
wardah refining toner;rahajengk_;toner pertama yang aku coba. hasil nya ga ngaruh apa apa ke pori pori :( dan gaada efek nya. rasanya lumayan lengket. setelah dipake wajah kelihatan kusem :(( sempat repurchase berkali kali karna belum nemu toner yang cocok.;0
wardah refining toner;Sinthata;Liat rekomendasi toner mana yg bagus dan product ini masuk ke salah satu daftar rekomendasi dan akhirnya ku tergoda dan membelinya. Secara dr harga cukup affordable dan mudah didapat di watson, jd ga perlu repot beli online. Hasilnya Sama sekali ga cocok pake ini, besok paginya setelah pakai ini lsg tumbuh jerawat . Amsyong deh pokoknya.;0
wardah refining toner;itsppiyak;awal make karena waktu itu lagi lomba dan air susah bgt buat dicari dan kalo emang mau jaraknya jauh bgt :')|akhirnya aku pake ini (punya temenku) biar muka ga terlalu kusam dan berminyak secara aku udh ga cuci muka selama satu hari itu bayangin rasanya gimana 🙂🙂🙂🙂|dan setelah pake ini, boom! beruntusan dimana2.|karena aku udh takut dan males mikir ini purging or bo, aku stop.;0
wardah refining toner;prasetaokta;beneran ga cocok sama wardah acne series ini :( padahal aku suka sama aromanya, seger gitu. tapi pas di apply ke muka aku berasa panas, dan perih-perih gitu :( dulu aku coba apply nya pake kapas dan di gosok ke wajah aja;0
wardah refining toner;olivialiv;"muka gue ancurrrr totalllll gara"" nyobain wardah acne derm pore series.Gue pilih ini karena memang concern gue di pori-pori.Tapi dia malah bikin 1 muka gue huancurrr pollll.Alamat sampe skrg gue masih harus berjuang untuk ngilangin si bekas-bekas jerawatnya, pori-pori yang makin membesar dllnya.Pertama di aplikasiin tuh si toner ini kaya ngasih sensasi dingin di awal tapi ke sananya panassss.Wanginya nyengat sekali yaaaa..Kapokk";0
wardah refining toner;Anna1996;Pkai ini pas muka lagi jerawatan-jerawatan banget...sebenarnya g berharap banyak, cuma berharap seengaknya muka ku bakal seger setelah pakai ini tapi ternya enggak... rasanya perih bgt dn muka langsung kering bgt... ku pikir ini baru reaksi awal ajadi ku pakai beberapa hari...tapi ttp aja... jadi langsung stop ..padahal baunya enak... tapi sakit bgt di muka;0
wardah refining toner;Baiti;[Sold] kapok... kayanya ga akan pernah lagi pake series ini. niatnya buat memperbaiki kulit muka aku yg ada sedikit jerawat tapi malah bikin muka aku tambah parah. jerawat jadi banyak muncul dan meradang. sampe sekarang masih berusaha ngebalikin muka aku, minimal jerawatnya ilang. yang mau , dan di palembang aku kasih gratis aja. produk nya masih banyak banget sekitar 90% an masih. boleh dm di ig @baitimh;0
wardah refining toner;Windilistya;Enggak cocok banget buat kulitku. Dulu beli ini karena fokus ngilangin jerawat. Tapi malah buat kulitku kering banget. Kulitku di sekitar pipi jadi kasar banget. Buat jerawat sih enggak ngefek apa-apa. Mungkin untuk kulit berminyak cocok.;0
wardah refining toner;ayulrst;Awalnya aku kira ini bakalan ngasih efek yang bagus buat kulit aku, tapi taunya engga ? baunya lumayan strong, terasa bgt alkoholnya, trs ky ada fragrance nya juga. Baru aku pake sekali dan besoknya langsung beruntusan, huh...;0
wardah refining toner;firaikaputri;Pakai toner ini pertama kali ceklit-ceklit gitu di muka. Ku kira efek pertama kali kan. Ternyata sampai seterusnya tetep aja gak enak perih sama ceklit gitu di muka aku :( Akhirnya ndak pakai lagi dan masih banyak tonernya;0
wardah refining toner;matchachino;Beli ini gara2 ditawarin mbak2 guardian ktnya bagus buat kulit oily + acne prone kayak aku. Aku coba sehari dua hari biasa aja eh pas udah beberapa hari timbul bruntusan dan jerawat baru di muka aku huhu padahal tadinya gaada jerawat:( Btw baunya jg gak enak karena bener2 kayak pake parfum yg strong  jd nusuk bgt di idung pas make. Baunya jg bikin bersin2 buat aku yg idungnya super sensitif.;0
wardah refining toner;lullabydance;"Beli ini karena nyobain set acne wardah. Aku pake barengan dengan gel cleanser, dan creamnya. Kalau pas dipake berasa seger dan semriwing gitu sih. Tapi ntah ya, produk wardah ga cocok buat aku. Kulit muka aku langsung makin parah dan jerawat nanah keluar semua besar"". Akhirnya stop setelah seminggu krn ga tahan liat jerawatnya. Repurchase? Ga mau hhuhu";0
wardah refining toner;liem_mei_ling;Pernah nyobain ini pas muka lg stress2 ny dan desperate bgt sm muka yg jd jerawatan abis. Lupa sih ini ada kandungan alcohol ny atau ga. Cuman yg aku inget abis pake ini muka langsung merah2, gatel bgt minta d garuk2. Ga cocok bgt. Padahal denger dr temen banyak yg cocok sm product skincare dr brand ini. Akhirnya jadi sampah lg deh.;0
wardah refining toner;makeupbychu;"Termakan bujuk rayu tulisan pore tightening. Ternyata aku di phpin lagi sama claim-claim itu:( Gak ada efek apa-apa diaku. Harganya gak begitu mahal sih emang. yaudah akhirnya aku hibahkan ke guru ngaji:""";0
wardah refining toner;ulfarnky;kelupaan prnh coba ini bulan agustus tahun kmrn,toner pertama ini dan asal beli ga baca ingredient,wangi nya kuat bgt dan ganggu kalo yg sensitif fragrance jauh2 aja sama ini wkwk aku coba seminggu lgsg breakout dan perih akhirnya berhenti trs mama aku yg pake dan bikin break out juga di mukanya:( tp muka aku ga haram kok hihi;0
wardah refining toner;vera04;beli produk ini karena serangkaian acne dari wardah.. dan pas di buka wangi gitu tonernya.. dan pas pemakaian toner ini malah biasa-biasa aja sama seperti toner pada umumnya cuman toner ini gak ada reaksi apa-apa di wajah saya. repurchase?? no banget;0
wardah refining toner;ferlywahyuni;Satu botol udah aku habisin berharap bisa ngecilin pori-pori tapi ga da perubahan sama sekali pas make produk ini tapi kalo buat toner biasa aja cukup sih . Kalo berharap ngecilin pori-pori kayanya useless deh;0
wardah refining toner;mariaandreana;Beli karena kena racun mbak-mbak BA di toko kosmetik. Ga ada wanginya sih menurutku, waktu aku pakai di kulit kok agak panas ya, terus lama-lama ada sensasi perih gitu. Besoknya breakout :( sedih banget ga cocok sama produk ini padahal harganya terjangkau;0
wardah refining toner;putriyovita;Waktu lagi menjelajahi skincare ini belinya, karena ngga ada testernya dan keburu penasaran makannya langsung beli. Dan ngga cocok ? Langsung panas gitu mukanya pas dicoba, rada ada sensasi gatel. dibiarin semaleman tumbuh beruntusan. Sudahlah aku menyerah dengan produk ini ?;0
wardah refining toner;riskafera;sedih aku tuh kalo liat produk ini yang masih nongkrong di mejaku.|ga cocok parah, dari awal pemakaian udah langsung keluar jerawat dan ga suka sama baunya yang lumayan nyengat dan ada efek panas setelah pemakaian. kulitku oily dan acne prone jaddi harusnya sih ini bisa cocok yah.|padahal berharap banget bisa cocok sama skincare2 lokal biar bisa mangkas budget skincare.;0
wardah refining toner;sugarune;aku ga tahu, pakai ini yang ada malah BOmuncul bruntusan banyak banget, off seminggu wajah membaik, pakai lagi eh malah BOga tahu kandungan apa yang bikin bruntuan, padahal kalau liat ingredients nya cukup ok kok, sayang aja ga cocok pakai ini toner :(;0
wardah refining toner;shirleysamudera;Iseng2 nyoba product ini karena aku lagi pengen coba pake toner dan akhirnya nyesel. Bruntusan di dahi jadi banyak:( kayaknya emang ga cocok pake produk dr wardah deh. Harganya affordable tapi repurchase? Ofc no.;0
wardah refining toner;anisa78;Awal pemakaian lumayan mengatasi kulit keringku yang berjerawat, tapi lama2 ga lagi banyak pengaruhnya sama kulitku. Jerawat tetap bersemi dan mekar setiap hari. Akhirnya stop dan ganti dengan pruduct skin care dokter.;0
wardah refining toner;hislyhaidy;Toner ini entah kenapa dikulitku malah jadinya berminyak bgt gt dan greasy parah. teksturnya dia watery tapi ada oil gt sih. wanginya jg chemical bgt. diakusih gak ngefek apaapa pas pake ini:( aku gak rekomendasikan buat orang yg super oily gt;0
wardah refining toner;mirapy;Rangkaian pertama yang saya beli, waktu itu belum terlalu paham mana yang baik dan buruk buat kulit acne. yang ada tambah numbuh nih jerawat selama pemakaian. Padahal udah beli serangkaian produk ini.;0
wardah refining toner;Rizanovita;awal tau produk ini dikasih kakakku, dan setelah 2minggu pemakaian baru nyadar kalo mukaku jadi lebih gelap banget banget banget. gelapnya parah banget menurutku. jadi kusem juga. buat jerawat kayanga ngga ngaruh juga si. jadi aku putusin untuk kasih sisa produknya ke temen aku yg mukanya cenderung normal.;0
wardah refining toner;claraird;ga ngefek apa apa di muka. klaim bikin pore mengecil juga bohong. bikin kulit makin berminyak juga :( ga bakal beli lagi sih,  mending pakai toner yg lain yg agak mahalan dikit tapi ngefek dan ga bikin muka makin oily.;0
wardah refining toner;vanessagrld;Aku beneran gak bisa pakai ini. Kulitku itu tipenya acne prone sensitive. Kalau pakai produk ini, cukup 1-2 jam kemudian pasti langsung bruntusan di bagian pipi dan dagu. dan berhujung jadi jerawatan. Kulitku super reaktif jd kalau ada produk gk cocok langsung kelihatan efeknya. dan aku gak cocok sm produk ini.;0
wardah refining toner;rurrygarnish;oke ceritanya aku mau nyoba produk ini karena pore refining kan katanya, yaudah beli. tapi parah produk ini emg ga cocok di aku kayanya, mukaku langsung tiap hari muncul jerawat putih yg isinya kaya nanah gitu. awalnya aku kira produk ini ga cocok kalo lg pakenya bareng produk skincare lain, akhinya ku stop pemakaian. abis itu setelah lama aku coba produk ini lg tanpa dibarengi produk skin care dan tetep aja muncul banyak jerawat putih :((((;0
wardah refining toner;Fatyatifirda;Awalnya beli ini karena penasaran gitu sama produk wardah yg baru, pas dicoba pertama kali rasanya kayak agak panas gitu. Aku sih mikirnya mungkin itu baru pertama kali jadi ada efek efek panas gitu, tapi ternyata aku pakai sampai seminggu muka aku jadi beruntusan gitu dan sekarang aku udah stop pakai toner ini.;0
wardah refining toner;Fatma07;Aku pertama kali pake toner pake produk ini. Awalnya aku rasa kaya ada perih2nya itu tp aku kira cuma efek dari alkholnya. Jadi aku pake trus2an lama2 ternyata aku ga cocok soalnya bruntusan parah :((;0
wardah refining toner;annisazn_;Aku pake ini jaman dulu waktu masih SMA dan ga suka banget sama toner ini. Karna dia ga ada ngaruhnya sama sekali buat jerawatku. Trus teksturnya kaya rada berminyak gitu masa, apa punya ku doang ya?;0
wardah refining toner;reerifah;"hhhh padahal udah expect bakal bisa ""mbantu"" kulit berjerawat,klaimnya meredakan jerawat,nyatanya malah bikin nimbul jerawat gede2 :( terus bikin kusam juga :(,baunya juga nyengat banget.pas dipake agak perih dikit gitu,terus dingin.nyesel bgt pokonya beli ini :(";0
wardah refining toner;Hana12;Pas dipakai 1-3 hari ga ada masalah, setelah hari selanjutnya mulai muncul jerawat padahal sebelumnya nggk. Pas dicek ternyata ada fregrancenya, karena aku sensitifjad g cocok, pdhl bagus. Emang baunya nyenget gitu;0
wardah refining toner;jeanyputri;pas pertama make, dimuka langsung panas dan gatel di sekitar hidung dan mulut, aku fikir reaksi awal aja, setelah di coba terus ko muncul bruntusan di pipi dan jidat, yaampun jadi kesel karna ga cocok produk yg satu ini padahal termasuk murah:(;0
wardah refining toner;Ovaaary;Toner ini wanginya nya kuat. Dan waktu di aplikasikan di kulit cepet banget mengering kena udara. Dan setelah di aplikasikan ke muka, kulit berasa ketarik. Mirip kaya pakai toner astringent.||Awal pemakaian cocok dan gak memperparah breakout. (saat pakai ini kondisi muka sdg breakout2nya)||Sempat break dan ganti ke hydrating toner. Kulit berangsur membaik. Jerawat cuma di daerah2 yang masih bruntusan. Dan itupun bukan yang mateng putih ada mata nya.||Waktu balik lagi pakai ini, krn hydrating toner nya mau habis. 3 hari pemakaian langsung muncul jerawat di area yg udah sembuh jerawat nya dan di area yg gak jerawatan.||Mungkin untuk menyerap minyak berlebih ok ya. Tapi kalau untuk muka yg udah seimbang kadar minyaknya, kulit malah jadi kering dan muncul jerawat.|;0
wardah refining toner;piovi;Ga pernah gw ga suka sama produk sampe segini nya ?|Beli krn rekomendasi SA nya dan gw memang cocok sama beberapa produknya wardah. But this one totally disaster... Let me start from how STRONG this toner smells, kayak nuang cologne ke muka. Lalu perih banget pas kena kulit, dan ini toner lengket banget, bukan nya jd seger, malah bikin gw gerah dan pengen cuci muka lg. Gw tipe orang yg pedid ya... Kalo ga cocok dimuka biasanya masih gw akal2 buat pake tempat lain kayak tangan atau kaki, tp produk ini langsung pensiun di tong sampah.;0
wardah refining toner;oapakpahan;waktu kuliah pernah memakai rangakaian acne nya wardah. claimnya untuk ngecilin pori-pori, tapi di aku ini malah ngebesarin pori-pori. buat kulit ku tambah kusam dan tambah berminyak. aroma nya strong banget.;0
